   7.8125000000000000E-003   0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        7.2488831297853793E+030   1.1931673370624553E+031   1.1931673370624553E+031   2.2634969041937274E+028   8.2943015257450892E+028   8.2943015257450892E+028   2.2634969041937274E+028   8.2943015257450892E+028   8.2943015257450892E+028   924.86580136873272        6.8899276836808854        6.8899276836805088       -479.23729709598729        3.0418776112860284        3.0418776112860497       -479.23729709598416        3.0418776115013770        3.0418776115014703       -925.86580136873272       -7.8899276836808854       -7.8899276836805088        478.23729709598729       -4.0418776112860284       -4.0418776112860497        478.23729709598416       -4.0418776115013770       -4.0418776115014703        9.8174770424681035E-002  -43.485370594279388       -8.0610548452199737E-003  -8.0782710255323659E-003   2.6640732790501838E-002   2.6556878367845361E-002
   2.3437500000000000E-002   0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000       -4.4408920985006262E-016   0.0000000000000000        4.4408920985006262E-016   0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000       -1.5964358794241458E-021   0.0000000000000000        1.5964358794241458E-021   0.0000000000000000        1.3640052479548834E+025   2.2451548470335326E+025   2.2451548470335326E+025   4.2591687585026609E+022   1.5607191627552567E+023   1.5607191627552567E+023   4.2591687585026609E+022   1.5607191627552567E+023   1.5607191627552567E+023   924.50956447226304        6.8998313257369537        6.8998313257366064       -479.05553269185702        3.0311318694718361        3.0311318694719431       -479.05553269185287        3.0311318696870981        3.0311318696872833       -925.50956447226304       -7.8998313257369537       -7.8998313257366064        478.05553269185702       -4.0311318694718361       -4.0311318694719436        478.05553269185287       -4.0311318696870977       -4.0311318696872833       0.29452431127404310       -41.967735045617076       -7.2549493606979765E-002  -7.2704439229791293E-002  0.23976659511451653       0.23305337217061667     
   3.9062500000000000E-002   0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        4.4408920985006262E-016  -4.4408920985006262E-016   0.0000000000000000        0.0000000000000000       -4.4408920985006262E-016   0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        4.4345441095115161E-021  -6.0309799889356619E-021   0.0000000000000000        1.5964358794241458E-021  -4.4345441095115161E-021   2.9691425299471845E+022   4.8872134125983361E+022   4.8872134125983361E+022   9.2712833190225314E+019   3.3973459048843444E+020   3.3973459048843444E+020   9.2712833190225314E+019   3.3973459048843444E+020   3.3973459048843444E+020   923.79764260917159        6.9197082874176710        6.9197082874173832       -478.69215115750490        3.0096469710652749        3.0096469710654712       -478.69215115750245        3.0096469712805298        3.0096469712806821       -924.79764260917159       -7.9197082874176710       -7.9197082874173832        477.69215115750490       -4.0096469710652745       -4.0096469710654716        477.69215115750245       -4.0096469712805298       -4.0096469712806826       0.49087385212340517       -38.999859000697747      -0.20152637113049934      -0.20195677563830913       0.66601831976254589       0.61541131983568786     
   5.4687500000000000E-002   0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        4.4345441095115161E-021  -6.0309799889356619E-021   0.0000000000000000        1.5964358794241458E-021  -4.4345441095115161E-021   5.2371452338800185E+020   8.6203495362687336E+020   8.6203495362687336E+020   1.6353225464535992E+018   5.9924350995530424E+018   5.9924350995530424E+018   1.6353225464535992E+018   5.9924350995530424E+018   5.9924350995530424E+018   922.73114019695345        6.9496955297471033        6.9496955297469052       -478.14744872981510        2.9774389198093369        2.9774389198094822       -478.14744872981152        2.9774389200244200        2.9774389200245923       -923.73114019695345       -7.9496955297471033       -7.9496955297469052        477.14744872981510       -3.9774389198093369       -3.9774389198094822        477.14744872981152       -3.9774389200244200       -3.9774389200245923       0.68722339297276724       -34.746981659075878      -0.39499168741577872      -0.39583528025108594        1.3053959067345899        1.1176106865550488     
   7.0312500000000000E-002   0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        4.4345441095115161E-021  -6.0309799889356619E-021   0.0000000000000000        1.5964358794241458E-021  -4.4345441095115161E-021   2.5666165157628547E+019   4.2246549417256042E+019   4.2246549417256042E+019   80143774188345200.        2.9367684499425453E+017   2.9367684499425453E+017   80143774188345200.        2.9367684499425453E+017   2.9367684499425453E+017   921.31171506012572        6.9899926157366927        6.9899926157363286       -477.42187460547336        2.9345382178976172        2.9345382178977975       -477.42187460547058        2.9345382181125768        2.9345382181127362       -922.31171506012572       -7.9899926157366927       -7.9899926157363286        476.42187460547336       -3.9345382178976172       -3.9345382178977975        476.42187460547058       -3.9345382181125768       -3.9345382181127362       0.88357293382212931       -29.468579752465729      -0.65294544246281783      -0.65433995306812165        2.1578993560306490        1.6677042170173757     
   8.5937500000000000E-002   0.0000000000000000       -8.8817841970012523E-016   8.8817841970012523E-016   0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000       -4.2926386980071479E-020   4.2926386980071479E-020   0.0000000000000000        4.4345441095115161E-021  -6.0309799889356619E-021   0.0000000000000000        1.5964358794241458E-021  -4.4345441095115161E-021   2.3097175579921654E+018   3.8017988418987822E+018   3.8017988418987822E+018   7212198645733749.0        26428200721182520.        26428200721182520.        7212198645733749.0        26428200721182520.        26428200721182520.        919.54157930569056        7.0408549482019245        7.0408549482016349       -476.51603833295235        2.8809961971459082        2.8809961971460711       -476.51603833294928        2.8809961973606768        2.8809961973608420       -920.54157930569056       -8.0408549482019254       -8.0408549482016340        475.51603833295235       -3.8809961971459082       -3.8809961971460711        475.51603833294928       -3.8809961973606768       -3.8809961973608420        1.0799224746714913       -23.482915927842562      -0.97538763627161662      -0.97747079408941606        3.2235286676507218        2.1896320876910313     
  0.10156250000000000        0.0000000000000000        8.8817841970012523E-016   0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        1.7028649380524221E-020   4.2926386980071479E-020   0.0000000000000000        4.4345441095115161E-021  -6.0309799889356619E-021   0.0000000000000000        1.5964358794241458E-021  -4.4345441095115161E-021   3.1113643382898637E+017   5.1213107432425530E+017   5.1213107432425530E+017   971537725286558.00        3560078622880165.5        3560078622880165.5        971537725286558.00        3560078622880165.5        3560078622880165.5        917.42349951878077        7.1025852201926059        7.1025852201923207       -475.43072185966525        2.8168915284911060        2.8168915284912774       -475.43072185966213        2.8168915287056504        2.8168915287058036       -918.42349951878077       -8.1025852201926050       -8.1025852201923207        474.43072185966525       -3.8168915284911060       -3.8168915284912774        474.43072185966213       -3.8168915287056504       -3.8168915287058036        1.2762720155208536       -17.065896463248738       -1.3623182688421758       -1.3652278033149698        4.5022838415948110        2.6151435825948077     
  0.11718750000000000        0.0000000000000000        8.8817841970012523E-016   8.8817841970012523E-016   0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        9.6850443351731500E-020   1.2274818095127876E-019   0.0000000000000000        4.4345441095115161E-021  -6.0309799889356619E-021   0.0000000000000000        1.5964358794241458E-021  -4.4345441095115161E-021   55869654779223568.        91961542404448192.        91961542404448192.        174455544738036.19        639270560719002.13        639270560719002.13        174455544738036.19        639270560719002.13        639270560719002.13        914.96079539188429        7.1755234393618297        7.1755234393615241       -474.16689728508726        2.7423361064187688        2.7423361064189264       -474.16689728508379        2.7423361066330365        2.7423361066332044       -915.96079539188429       -8.1755234393618288       -8.1755234393615233        473.16689728508726       -3.7423361064187688       -3.7423361064189264        473.16689728508379       -3.7423361066330365       -3.7423361066332044        1.4726215563702154       -10.258798381439714       -1.8137373401744936       -1.8176109807447818        5.9941648778629117        2.8936618625693247     
  0.13281250000000000        0.0000000000000000        8.8817841970012523E-016   8.8817841970012523E-016   0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        1.9937710316363774E-019   2.2527484076318500E-019   0.0000000000000000        4.4345441095115161E-021  -6.0309799889356619E-021   0.0000000000000000        1.5964358794241458E-021  -4.4345441095115161E-021   12441823565782356.        20479261813967000.        20479261813967000.        38850159680872.227        142361564084955.03        142361564084955.03        38850159680872.227        142361564084955.03        142361564084955.03        912.15733564533593        7.2600359329531630        7.2600359329528894       -472.72575081216564        2.6574799422733828        2.6574799422735520       -472.72575081216218        2.6574799424873867        2.6574799424875355       -913.15733564533593       -8.2600359329531621       -8.2600359329528885        471.72575081216564       -3.6574799422733828       -3.6574799422735520        471.72575081216218       -3.6574799424873867       -3.6574799424875355        1.6689710972195777       -2.5146666407375244       -2.3296448502685725       -2.3346203263788539        7.6991717764550316        2.9984582784916700     
  0.14843750000000000        0.0000000000000000        0.0000000000000000        8.8817841970012523E-016   0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        1.9937710316363774E-019   3.5334447464587759E-019   0.0000000000000000        4.4345441095115161E-021  -6.0309799889356619E-021   0.0000000000000000        1.5964358794241458E-021  -4.4345441095115161E-021   3275125004794369.0        5390861100762801.0        5390861100762801.0        10226725881324.268        37474563637625.102        37474563637625.102        10226725881324.268        37474563637625.102        37474563637625.102        909.01752986696408        7.3565037606066159        7.3565037606063237       -471.10871257589156        2.5625150559475340        2.5625150559476948       -471.10871257588775        2.5625150561612005        2.5625150561613581       -910.01752986696408       -8.3565037606066159       -8.3565037606063228        470.10871257589156       -3.5625150559475340       -3.5625150559476948        470.10871257588775       -3.5625150561612005       -3.5625150561613581        1.8653206380689396        7.9874039003381379       -2.9100407991244102       -2.9162558402171834        9.6173045373711616        2.9283358831524366     
