2.00890155  5.812   -2.658
2.861872029 10.07   -1.996
3.697024222 14.976  -0.611
4.480677424 18.544  -0.347
5.36593961  22.69   0.067
1.849176774 6.1	-1.696
2.674612614 9.942   -1.334
3.495337797 14.078  -0.658
4.310516934 17.954  -0.219
5.198815688 22.271  0.353
1.944182219 6.11587532	-2.081
2.766117388 8.79285488	-2.869
3.469072814 11.91011456	-2.716
4.446151386 17.03470662	-1.71
5.335852398 21.39223838	-1.104
2.135843994 3.912555568	-5.092
2.961611337 8.743375686	-3.743
3.788638391 12.6874912	-3.285
4.619431319 16.60337565	-2.872
5.472398484 20.75698267	-2.315
2.434432061 8.963760226	-1.3
3.268128956 13.2021539	-0.576
4.096840045 17.19417398	-0.078
4.926837366 21.5714693	0.8
4.825553255 21.58189501	1.237
4.195856676 19.56549984	1.876
3.970444581 16.07965235	-0.66
5.270178338 23.01418313	0.795
5.069300781 21.1922629	-0.18
3.719980805 17.47528242	1.792
4.364366281 19.68840228	1.288
4.777223432 22.55715727	2.416
4.983938758 22.99761228	1.985
4.939885324 22.69553672	1.869
4.937704035 22.79736555	1.98
2.84480957  11.6142322	-0.38
3.195877877 14.53585125	1.062
3.25257152  13.40705605	-0.306
3.542328347 16.31531988	1.381
3.770989171 17.31955426	1.421
3.754712374 16.45224678	0.622
4.37746728  20.26948261	1.814
4.340875979 19.57781546	1.277
