2.031	7.774	-0.787
2.879	12.117	-0.021
3.712	16.775	1.125
4.498	20.437	1.472
5.384	24.624	1.923
1.861	7.733	-0.112
2.68	11.912	0.615
3.5 15.965  1.21
4.315	19.82	1.626
5.201	24.224	2.297
1.976135793 7.862   -0.469
2.791653064 10.843  -0.927
3.491774139 14.088  -0.633
4.468391923 19.113  0.274
5.359561492 23.459  0.863
2.165155489 6.676158	-2.452
2.989925008 11.502545	-1.103
3.817353181 15.48   -0.614
4.647990303 19.482701	-0.113
5.501514392 23.627247	0.433
2.463856267 10.084832	-0.303
3.297261439 14.365253	0.464
4.952734381 22.771318	1.891
4.126834437 18.248814	0.85
4.861365524 22.580456	2.085
4.19961592  19.830737	2.125
3.972811513 18.548255	1.799
5.290512733 24.943337	2.638
5.070262139 23.311265	1.935
3.72388591  17.703978	2.004
4.393236877 21.233598	2.712
4.783031365 22.802598	2.637
4.99523638  23.926944	2.867
4.971020086 24.089322	3.131
4.969531638 24.280551	3.329
2.846374264 12.288797	0.288
3.200625    14.931361	1.437
3.261604977 14.033283	0.282
3.547456698 16.563385	1.607
3.780191695 17.671358	1.734
3.771347195 17.239046	1.339
4.382847573 20.456365	1.978
4.361601546 20.292384	1.904
